CustomerID,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,OrderDate,StockDate,OrderNumber,Product_ID,Customer_ID,Territory_ID,Region,Country,Continent,OrderQuantity_2015,OrderDate,StockDate,OrderNumber,Product_ID,Customer_ID,Territory_ID,OrderLineItem,OrderQuantity_2016,OrderDate,StockDate,OrderNumber,Product_ID,Customer_ID,OrderQuantity_2017,SubCatergory_id,Subcategory,categoryID,Category_Name,ProductName,ModelName,ProductDescription,ProductColor,ProductSize,ProductStyle,ProductCost,ProductPrice
123080,MRS.,Daisy,Williams,01-04-1959,S,F,Daisy720@gmail.com,81462,2,High School,Professional,N,11-06-2015,8/13/2002,SO48123,360,123080,9,Australia,Australia,Pacific,1,11-09-2016,9/15/2003,SO57676,528,123080,9,3,2,05-05-2017,02-04-2004,SO69944,564,123080,1,3,Others,1,Furniture,Nilkamal Queen Spring Mattress,Nilkamal,"Specifications of Nilkamal Queen Spring Mattress (1905 X 1524 X 127 mm) In The Box Mattress + Gaurantee card + Invoice General Foldable No Comfort Level Firm Brand Nilkamal Orthopaedic Support No Type Spring Reversible Mattress No Multi-zoned Mattress No Reinforced Edges Yes Filling Material Bonnel Spring Quilted Cover Yes Side Stitched Yes Thickness 127 mm Color Maroon Pillow Top No Model Number FLSBHRZRMRNQL75605 Model Series Name Horizon Layers Multi Layered Length 1905 mm Width 1524 mm Adjustable Bed Yes Zero Partner Disturbance No Removable Cover No Size Queen Care Instructions Clean the mattress with surgical spirit or any mild detergent only. In case of thread coming out, do not pull with hands, use a scissor to cut. Important Note Cancellation NOT allowed for this product after 24 hrs of order booking. Warranty Covered in Warranty 1) Coils or wires that are loose or broken. 2) Coils or wires that protrude or rip through the fabric. 3) Body indention of 1-1/2"" or greater on both sides. 4) Excessively lumpy feel. Service Type Customer needs to call our Toll Free number - 1800 - 1219 - 115 Warranty Summary 2 years Not Covered in Warranty 1) Fabric (including stains, soiling or burns) 2) Border wires, which run along the perimeter of the mattresses and foundation, bent due to moving or bending the set. 3) Previously repaired or replaced mattress. 4) Mattrezzz damaged due to abuse. 5) Comforting preferences. 6) Body indention of 1-1/2...View More 1) Fabric (including stains, soiling or burns) 2) Border wires, which run along the perimeter of the mattresses and foundation, bent due to moving or bending the set. 3) Previously repaired or replaced mattress. 4) Mattrezzz damaged due to abuse. 5) Comforting preferences. 6) Body indention of 1-1/2"" on both sides. 7) Body indention less than 1-1/2"" on both sides. 8) Bed height. 9) Transportation costs. Dimensions Weight 22 kg Disclaimer - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through...View More - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through the entrance(s) and door(s) of the premises - Please expect an unevenness of up to 5 mm in the product due to differences in surfaces and floor levels - Flipkart, or the Seller delivering the product, will not take up any type of civil work, such as drilling holes in the wall to mount the product. The product will only be assembled in case carpentry assembly is required - In case the product appears to lack shine, wiping the surface with a cloth will help clear the surface of dust particles Additional Features Origin of Manufacture India",Maroon,U,0,141.6019417,158.5941748
123080,MRS.,Daisy,Williams,01-04-1959,S,F,Daisy720@gmail.com,81462,2,High School,Professional,N,11-06-2015,8/13/2002,SO48123,360,123080,9,Australia,Australia,Pacific,1,11-09-2016,8/17/2003,SO57676,354,123080,9,1,1,05-05-2017,02-04-2004,SO69944,564,123080,1,3,Others,1,Furniture,Nilkamal Queen Spring Mattress,Nilkamal,"Specifications of Nilkamal Queen Spring Mattress (1905 X 1524 X 127 mm) In The Box Mattress + Gaurantee card + Invoice General Foldable No Comfort Level Firm Brand Nilkamal Orthopaedic Support No Type Spring Reversible Mattress No Multi-zoned Mattress No Reinforced Edges Yes Filling Material Bonnel Spring Quilted Cover Yes Side Stitched Yes Thickness 127 mm Color Maroon Pillow Top No Model Number FLSBHRZRMRNQL75605 Model Series Name Horizon Layers Multi Layered Length 1905 mm Width 1524 mm Adjustable Bed Yes Zero Partner Disturbance No Removable Cover No Size Queen Care Instructions Clean the mattress with surgical spirit or any mild detergent only. In case of thread coming out, do not pull with hands, use a scissor to cut. Important Note Cancellation NOT allowed for this product after 24 hrs of order booking. Warranty Covered in Warranty 1) Coils or wires that are loose or broken. 2) Coils or wires that protrude or rip through the fabric. 3) Body indention of 1-1/2"" or greater on both sides. 4) Excessively lumpy feel. Service Type Customer needs to call our Toll Free number - 1800 - 1219 - 115 Warranty Summary 2 years Not Covered in Warranty 1) Fabric (including stains, soiling or burns) 2) Border wires, which run along the perimeter of the mattresses and foundation, bent due to moving or bending the set. 3) Previously repaired or replaced mattress. 4) Mattrezzz damaged due to abuse. 5) Comforting preferences. 6) Body indention of 1-1/2...View More 1) Fabric (including stains, soiling or burns) 2) Border wires, which run along the perimeter of the mattresses and foundation, bent due to moving or bending the set. 3) Previously repaired or replaced mattress. 4) Mattrezzz damaged due to abuse. 5) Comforting preferences. 6) Body indention of 1-1/2"" on both sides. 7) Body indention less than 1-1/2"" on both sides. 8) Bed height. 9) Transportation costs. Dimensions Weight 22 kg Disclaimer - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through...View More - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through the entrance(s) and door(s) of the premises - Please expect an unevenness of up to 5 mm in the product due to differences in surfaces and floor levels - Flipkart, or the Seller delivering the product, will not take up any type of civil work, such as drilling holes in the wall to mount the product. The product will only be assembled in case carpentry assembly is required - In case the product appears to lack shine, wiping the surface with a cloth will help clear the surface of dust particles Additional Features Origin of Manufacture India",Maroon,U,0,141.6019417,158.5941748
123080,MRS.,Daisy,Williams,01-04-1959,S,F,Daisy720@gmail.com,81462,2,High School,Professional,N,11-06-2015,8/13/2002,SO48123,360,123080,9,Australia,Australia,Pacific,1,11-09-2016,09-01-2003,SO57676,537,123080,9,2,1,05-05-2017,02-04-2004,SO69944,564,123080,1,3,Others,1,Furniture,Nilkamal Queen Spring Mattress,Nilkamal,"Specifications of Nilkamal Queen Spring Mattress (1905 X 1524 X 127 mm) In The Box Mattress + Gaurantee card + Invoice General Foldable No Comfort Level Firm Brand Nilkamal Orthopaedic Support No Type Spring Reversible Mattress No Multi-zoned Mattress No Reinforced Edges Yes Filling Material Bonnel Spring Quilted Cover Yes Side Stitched Yes Thickness 127 mm Color Maroon Pillow Top No Model Number FLSBHRZRMRNQL75605 Model Series Name Horizon Layers Multi Layered Length 1905 mm Width 1524 mm Adjustable Bed Yes Zero Partner Disturbance No Removable Cover No Size Queen Care Instructions Clean the mattress with surgical spirit or any mild detergent only. In case of thread coming out, do not pull with hands, use a scissor to cut. Important Note Cancellation NOT allowed for this product after 24 hrs of order booking. Warranty Covered in Warranty 1) Coils or wires that are loose or broken. 2) Coils or wires that protrude or rip through the fabric. 3) Body indention of 1-1/2"" or greater on both sides. 4) Excessively lumpy feel. Service Type Customer needs to call our Toll Free number - 1800 - 1219 - 115 Warranty Summary 2 years Not Covered in Warranty 1) Fabric (including stains, soiling or burns) 2) Border wires, which run along the perimeter of the mattresses and foundation, bent due to moving or bending the set. 3) Previously repaired or replaced mattress. 4) Mattrezzz damaged due to abuse. 5) Comforting preferences. 6) Body indention of 1-1/2...View More 1) Fabric (including stains, soiling or burns) 2) Border wires, which run along the perimeter of the mattresses and foundation, bent due to moving or bending the set. 3) Previously repaired or replaced mattress. 4) Mattrezzz damaged due to abuse. 5) Comforting preferences. 6) Body indention of 1-1/2"" on both sides. 7) Body indention less than 1-1/2"" on both sides. 8) Bed height. 9) Transportation costs. Dimensions Weight 22 kg Disclaimer - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through...View More - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through the entrance(s) and door(s) of the premises - Please expect an unevenness of up to 5 mm in the product due to differences in surfaces and floor levels - Flipkart, or the Seller delivering the product, will not take up any type of civil work, such as drilling holes in the wall to mount the product. The product will only be assembled in case carpentry assembly is required - In case the product appears to lack shine, wiping the surface with a cloth will help clear the surface of dust particles Additional Features Origin of Manufacture India",Maroon,U,0,141.6019417,158.5941748
123091,MS.,Emilia,Lee,03-05-1961,S,F,Emilia7@outlook.com,131754,0,Graduate Degree,Management,N,12/26/2015,9/17/2002,SO48682,354,123091,9,Australia,Australia,Pacific,1,12/23/2016,10/28/2003,SO60614,360,123091,9,1,1,05-04-2017,2/27/2004,SO69849,564,123091,1,3,Others,1,Furniture,Nilkamal Queen Spring Mattress,Nilkamal,"Specifications of Nilkamal Queen Spring Mattress (1905 X 1524 X 127 mm) In The Box Mattress + Gaurantee card + Invoice General Foldable No Comfort Level Firm Brand Nilkamal Orthopaedic Support No Type Spring Reversible Mattress No Multi-zoned Mattress No Reinforced Edges Yes Filling Material Bonnel Spring Quilted Cover Yes Side Stitched Yes Thickness 127 mm Color Maroon Pillow Top No Model Number FLSBHRZRMRNQL75605 Model Series Name Horizon Layers Multi Layered Length 1905 mm Width 1524 mm Adjustable Bed Yes Zero Partner Disturbance No Removable Cover No Size Queen Care Instructions Clean the mattress with surgical spirit or any mild detergent only. In case of thread coming out, do not pull with hands, use a scissor to cut. Important Note Cancellation NOT allowed for this product after 24 hrs of order booking. Warranty Covered in Warranty 1) Coils or wires that are loose or broken. 2) Coils or wires that protrude or rip through the fabric. 3) Body indention of 1-1/2"" or greater on both sides. 4) Excessively lumpy feel. Service Type Customer needs to call our Toll Free number - 1800 - 1219 - 115 Warranty Summary 2 years Not Covered in Warranty 1) Fabric (including stains, soiling or burns) 2) Border wires, which run along the perimeter of the mattresses and foundation, bent due to moving or bending the set. 3) Previously repaired or replaced mattress. 4) Mattrezzz damaged due to abuse. 5) Comforting preferences. 6) Body indention of 1-1/2...View More 1) Fabric (including stains, soiling or burns) 2) Border wires, which run along the perimeter of the mattresses and foundation, bent due to moving or bending the set. 3) Previously repaired or replaced mattress. 4) Mattrezzz damaged due to abuse. 5) Comforting preferences. 6) Body indention of 1-1/2"" on both sides. 7) Body indention less than 1-1/2"" on both sides. 8) Bed height. 9) Transportation costs. Dimensions Weight 22 kg Disclaimer - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through...View More - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through the entrance(s) and door(s) of the premises - Please expect an unevenness of up to 5 mm in the product due to differences in surfaces and floor levels - Flipkart, or the Seller delivering the product, will not take up any type of civil work, such as drilling holes in the wall to mount the product. The product will only be assembled in case carpentry assembly is required - In case the product appears to lack shine, wiping the surface with a cloth will help clear the surface of dust particles Additional Features Origin of Manufacture India",Maroon,U,0,141.6019417,158.5941748
123091,MS.,Emilia,Lee,03-05-1961,S,F,Emilia7@outlook.com,131754,0,Graduate Degree,Management,N,12/26/2015,9/17/2002,SO48682,354,123091,9,Australia,Australia,Pacific,1,12/23/2016,8/31/2003,SO60614,487,123091,9,2,1,05-04-2017,2/27/2004,SO69849,564,123091,1,3,Others,1,Furniture,Nilkamal Queen Spring Mattress,Nilkamal,"Specifications of Nilkamal Queen Spring Mattress (1905 X 1524 X 127 mm) In The Box Mattress + Gaurantee card + Invoice General Foldable No Comfort Level Firm Brand Nilkamal Orthopaedic Support No Type Spring Reversible Mattress No Multi-zoned Mattress No Reinforced Edges Yes Filling Material Bonnel Spring Quilted Cover Yes Side Stitched Yes Thickness 127 mm Color Maroon Pillow Top No Model Number FLSBHRZRMRNQL75605 Model Series Name Horizon Layers Multi Layered Length 1905 mm Width 1524 mm Adjustable Bed Yes Zero Partner Disturbance No Removable Cover No Size Queen Care Instructions Clean the mattress with surgical spirit or any mild detergent only. In case of thread coming out, do not pull with hands, use a scissor to cut. Important Note Cancellation NOT allowed for this product after 24 hrs of order booking. Warranty Covered in Warranty 1) Coils or wires that are loose or broken. 2) Coils or wires that protrude or rip through the fabric. 3) Body indention of 1-1/2"" or greater on both sides. 4) Excessively lumpy feel. Service Type Customer needs to call our Toll Free number - 1800 - 1219 - 115 Warranty Summary 2 years Not Covered in Warranty 1) Fabric (including stains, soiling or burns) 2) Border wires, which run along the perimeter of the mattresses and foundation, bent due to moving or bending the set. 3) Previously repaired or replaced mattress. 4) Mattrezzz damaged due to abuse. 5) Comforting preferences. 6) Body indention of 1-1/2...View More 1) Fabric (including stains, soiling or burns) 2) Border wires, which run along the perimeter of the mattresses and foundation, bent due to moving or bending the set. 3) Previously repaired or replaced mattress. 4) Mattrezzz damaged due to abuse. 5) Comforting preferences. 6) Body indention of 1-1/2"" on both sides. 7) Body indention less than 1-1/2"" on both sides. 8) Bed height. 9) Transportation costs. Dimensions Weight 22 kg Disclaimer - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through...View More - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through the entrance(s) and door(s) of the premises - Please expect an unevenness of up to 5 mm in the product due to differences in surfaces and floor levels - Flipkart, or the Seller delivering the product, will not take up any type of civil work, such as drilling holes in the wall to mount the product. The product will only be assembled in case carpentry assembly is required - In case the product appears to lack shine, wiping the surface with a cloth will help clear the surface of dust particles Additional Features Origin of Manufacture India",Maroon,U,0,141.6019417,158.5941748
124185,MR.,Ryan,Nelson,06-02-1954,S,M,Ryan946@yahoo.com,81667,4,Partial College,Professional,Y,9/18/2015,6/24/2002,SO47571,377,124185,7,France,France,Europe,1,12/31/2016,9/28/2003,SO61095,477,124185,7,3,3,01-02-2017,11/24/2003,SO61366,564,124185,1,3,Others,1,Furniture,Nilkamal Queen Spring Mattress,Nilkamal,"Specifications of Nilkamal Queen Spring Mattress (1905 X 1524 X 127 mm) In The Box Mattress + Gaurantee card + Invoice General Foldable No Comfort Level Firm Brand Nilkamal Orthopaedic Support No Type Spring Reversible Mattress No Multi-zoned Mattress No Reinforced Edges Yes Filling Material Bonnel Spring Quilted Cover Yes Side Stitched Yes Thickness 127 mm Color Maroon Pillow Top No Model Number FLSBHRZRMRNQL75605 Model Series Name Horizon Layers Multi Layered Length 1905 mm Width 1524 mm Adjustable Bed Yes Zero Partner Disturbance No Removable Cover No Size Queen Care Instructions Clean the mattress with surgical spirit or any mild detergent only. In case of thread coming out, do not pull with hands, use a scissor to cut. Important Note Cancellation NOT allowed for this product after 24 hrs of order booking. Warranty Covered in Warranty 1) Coils or wires that are loose or broken. 2) Coils or wires that protrude or rip through the fabric. 3) Body indention of 1-1/2"" or greater on both sides. 4) Excessively lumpy feel. Service Type Customer needs to call our Toll Free number - 1800 - 1219 - 115 Warranty Summary 2 years Not Covered in Warranty 1) Fabric (including stains, soiling or burns) 2) Border wires, which run along the perimeter of the mattresses and foundation, bent due to moving or bending the set. 3) Previously repaired or replaced mattress. 4) Mattrezzz damaged due to abuse. 5) Comforting preferences. 6) Body indention of 1-1/2...View More 1) Fabric (including stains, soiling or burns) 2) Border wires, which run along the perimeter of the mattresses and foundation, bent due to moving or bending the set. 3) Previously repaired or replaced mattress. 4) Mattrezzz damaged due to abuse. 5) Comforting preferences. 6) Body indention of 1-1/2"" on both sides. 7) Body indention less than 1-1/2"" on both sides. 8) Bed height. 9) Transportation costs. Dimensions Weight 22 kg Disclaimer - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through...View More - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through the entrance(s) and door(s) of the premises - Please expect an unevenness of up to 5 mm in the product due to differences in surfaces and floor levels - Flipkart, or the Seller delivering the product, will not take up any type of civil work, such as drilling holes in the wall to mount the product. The product will only be assembled in case carpentry assembly is required - In case the product appears to lack shine, wiping the surface with a cloth will help clear the surface of dust particles Additional Features Origin of Manufacture India",Maroon,U,0,141.6019417,158.5941748
124185,MR.,Ryan,Nelson,06-02-1954,S,M,Ryan946@yahoo.com,81667,4,Partial College,Professional,Y,9/18/2015,6/24/2002,SO47571,377,124185,7,France,France,Europe,1,12/31/2016,10-07-2003,SO61095,478,124185,7,2,2,01-02-2017,11/24/2003,SO61366,564,124185,1,3,Others,1,Furniture,Nilkamal Queen Spring Mattress,Nilkamal,"Specifications of Nilkamal Queen Spring Mattress (1905 X 1524 X 127 mm) In The Box Mattress + Gaurantee card + Invoice General Foldable No Comfort Level Firm Brand Nilkamal Orthopaedic Support No Type Spring Reversible Mattress No Multi-zoned Mattress No Reinforced Edges Yes Filling Material Bonnel Spring Quilted Cover Yes Side Stitched Yes Thickness 127 mm Color Maroon Pillow Top No Model Number FLSBHRZRMRNQL75605 Model Series Name Horizon Layers Multi Layered Length 1905 mm Width 1524 mm Adjustable Bed Yes Zero Partner Disturbance No Removable Cover No Size Queen Care Instructions Clean the mattress with surgical spirit or any mild detergent only. In case of thread coming out, do not pull with hands, use a scissor to cut. Important Note Cancellation NOT allowed for this product after 24 hrs of order booking. Warranty Covered in Warranty 1) Coils or wires that are loose or broken. 2) Coils or wires that protrude or rip through the fabric. 3) Body indention of 1-1/2"" or greater on both sides. 4) Excessively lumpy feel. Service Type Customer needs to call our Toll Free number - 1800 - 1219 - 115 Warranty Summary 2 years Not Covered in Warranty 1) Fabric (including stains, soiling or burns) 2) Border wires, which run along the perimeter of the mattresses and foundation, bent due to moving or bending the set. 3) Previously repaired or replaced mattress. 4) Mattrezzz damaged due to abuse. 5) Comforting preferences. 6) Body indention of 1-1/2...View More 1) Fabric (including stains, soiling or burns) 2) Border wires, which run along the perimeter of the mattresses and foundation, bent due to moving or bending the set. 3) Previously repaired or replaced mattress. 4) Mattrezzz damaged due to abuse. 5) Comforting preferences. 6) Body indention of 1-1/2"" on both sides. 7) Body indention less than 1-1/2"" on both sides. 8) Bed height. 9) Transportation costs. Dimensions Weight 22 kg Disclaimer - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through...View More - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through the entrance(s) and door(s) of the premises - Please expect an unevenness of up to 5 mm in the product due to differences in surfaces and floor levels - Flipkart, or the Seller delivering the product, will not take up any type of civil work, such as drilling holes in the wall to mount the product. The product will only be assembled in case carpentry assembly is required - In case the product appears to lack shine, wiping the surface with a cloth will help clear the surface of dust particles Additional Features Origin of Manufacture India",Maroon,U,0,141.6019417,158.5941748
124185,MR.,Ryan,Nelson,06-02-1954,S,M,Ryan946@yahoo.com,81667,4,Partial College,Professional,Y,9/18/2015,6/24/2002,SO47571,377,124185,7,France,France,Europe,1,12/31/2016,9/26/2003,SO61095,215,124185,7,4,1,01-02-2017,11/24/2003,SO61366,564,124185,1,3,Others,1,Furniture,Nilkamal Queen Spring Mattress,Nilkamal,"Specifications of Nilkamal Queen Spring Mattress (1905 X 1524 X 127 mm) In The Box Mattress + Gaurantee card + Invoice General Foldable No Comfort Level Firm Brand Nilkamal Orthopaedic Support No Type Spring Reversible Mattress No Multi-zoned Mattress No Reinforced Edges Yes Filling Material Bonnel Spring Quilted Cover Yes Side Stitched Yes Thickness 127 mm Color Maroon Pillow Top No Model Number FLSBHRZRMRNQL75605 Model Series Name Horizon Layers Multi Layered Length 1905 mm Width 1524 mm Adjustable Bed Yes Zero Partner Disturbance No Removable Cover No Size Queen Care Instructions Clean the mattress with surgical spirit or any mild detergent only. In case of thread coming out, do not pull with hands, use a scissor to cut. Important Note Cancellation NOT allowed for this product after 24 hrs of order booking. Warranty Covered in Warranty 1) Coils or wires that are loose or broken. 2) Coils or wires that protrude or rip through the fabric. 3) Body indention of 1-1/2"" or greater on both sides. 4) Excessively lumpy feel. Service Type Customer needs to call our Toll Free number - 1800 - 1219 - 115 Warranty Summary 2 years Not Covered in Warranty 1) Fabric (including stains, soiling or burns) 2) Border wires, which run along the perimeter of the mattresses and foundation, bent due to moving or bending the set. 3) Previously repaired or replaced mattress. 4) Mattrezzz damaged due to abuse. 5) Comforting preferences. 6) Body indention of 1-1/2...View More 1) Fabric (including stains, soiling or burns) 2) Border wires, which run along the perimeter of the mattresses and foundation, bent due to moving or bending the set. 3) Previously repaired or replaced mattress. 4) Mattrezzz damaged due to abuse. 5) Comforting preferences. 6) Body indention of 1-1/2"" on both sides. 7) Body indention less than 1-1/2"" on both sides. 8) Bed height. 9) Transportation costs. Dimensions Weight 22 kg Disclaimer - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through...View More - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through the entrance(s) and door(s) of the premises - Please expect an unevenness of up to 5 mm in the product due to differences in surfaces and floor levels - Flipkart, or the Seller delivering the product, will not take up any type of civil work, such as drilling holes in the wall to mount the product. The product will only be assembled in case carpentry assembly is required - In case the product appears to lack shine, wiping the surface with a cloth will help clear the surface of dust particles Additional Features Origin of Manufacture India",Maroon,U,0,141.6019417,158.5941748
124185,MR.,Ryan,Nelson,06-02-1954,S,M,Ryan946@yahoo.com,81667,4,Partial College,Professional,Y,9/18/2015,6/24/2002,SO47571,377,124185,7,France,France,Europe,1,12/31/2016,9/20/2003,SO61095,360,124185,7,1,1,01-02-2017,11/24/2003,SO61366,564,124185,1,3,Others,1,Furniture,Nilkamal Queen Spring Mattress,Nilkamal,"Specifications of Nilkamal Queen Spring Mattress (1905 X 1524 X 127 mm) In The Box Mattress + Gaurantee card + Invoice General Foldable No Comfort Level Firm Brand Nilkamal Orthopaedic Support No Type Spring Reversible Mattress No Multi-zoned Mattress No Reinforced Edges Yes Filling Material Bonnel Spring Quilted Cover Yes Side Stitched Yes Thickness 127 mm Color Maroon Pillow Top No Model Number FLSBHRZRMRNQL75605 Model Series Name Horizon Layers Multi Layered Length 1905 mm Width 1524 mm Adjustable Bed Yes Zero Partner Disturbance No Removable Cover No Size Queen Care Instructions Clean the mattress with surgical spirit or any mild detergent only. In case of thread coming out, do not pull with hands, use a scissor to cut. Important Note Cancellation NOT allowed for this product after 24 hrs of order booking. Warranty Covered in Warranty 1) Coils or wires that are loose or broken. 2) Coils or wires that protrude or rip through the fabric. 3) Body indention of 1-1/2"" or greater on both sides. 4) Excessively lumpy feel. Service Type Customer needs to call our Toll Free number - 1800 - 1219 - 115 Warranty Summary 2 years Not Covered in Warranty 1) Fabric (including stains, soiling or burns) 2) Border wires, which run along the perimeter of the mattresses and foundation, bent due to moving or bending the set. 3) Previously repaired or replaced mattress. 4) Mattrezzz damaged due to abuse. 5) Comforting preferences. 6) Body indention of 1-1/2...View More 1) Fabric (including stains, soiling or burns) 2) Border wires, which run along the perimeter of the mattresses and foundation, bent due to moving or bending the set. 3) Previously repaired or replaced mattress. 4) Mattrezzz damaged due to abuse. 5) Comforting preferences. 6) Body indention of 1-1/2"" on both sides. 7) Body indention less than 1-1/2"" on both sides. 8) Bed height. 9) Transportation costs. Dimensions Weight 22 kg Disclaimer - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through...View More - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through the entrance(s) and door(s) of the premises - Please expect an unevenness of up to 5 mm in the product due to differences in surfaces and floor levels - Flipkart, or the Seller delivering the product, will not take up any type of civil work, such as drilling holes in the wall to mount the product. The product will only be assembled in case carpentry assembly is required - In case the product appears to lack shine, wiping the surface with a cloth will help clear the surface of dust particles Additional Features Origin of Manufacture India",Maroon,U,0,141.6019417,158.5941748
121252,MR.,Lucas,Gray,10/20/1933,S,M,Lucas280@yahoo.com,91098,3,Graduate Degree,Management,Y,2/14/2015,1/16/2002,SO45434,311,121252,4,Southwest,United States,North America,1,7/30/2016,07-11-2003,SO51665,485,121252,4,2,2,6/20/2017,5/16/2004,SO73397,586,121252,1,3,Others,1,Furniture,IBS Plastic Portable Laptop Table,IBS,"Key Features of IBS Plastic Portable Laptop Table Fit Adjustable To Body Size Portable Table Assembled in 2 Minute,IBS Plastic Portable Laptop Table (Finish Color - Beige) Compact, flat folding table for people living in small, spacesIdeal for eating, typing, studying, reading, drawing, and much more,Tabletop slides to the horizontal position for easy, convenient use,Folds into compact footprint and stores under sofa or in closet,Assembles in less than 2 minutes (no tools or fasteners required)Easy to clean, strong and stable.Sturdy rectangular steel frame with no cross braces to bump your legs on.The lipped edge stops pens or pencils rolling off and with its polypropylene top it is very easy to wipe clean.Lightweight but very sturdy - holds up to 22.70 kg (50 lbs).Distance between legs - 46 cm (18.25 ins)Adjusts to 6 heights - from 55.8 cm (22 ins) to 73.5 cm (29 ins).Remove the legs easily by pushing out the push pins for easy storage,Adjust to fit body size, activity or chair,Perfect for dinner in front of the TV, games, laptop children,s drawing or craftwork Also, storing the table is easy just fold it put it besides your sofa or bed.Height Adjustable: 56cm - 73cmSurface Dimensions: (W) 52cm x (L) 39cm 1 x Table surface with cup holder,1 x U-Tube, 1 x Legs, 1 x Rod,Related video of IBS Plastic Portable Laptop Table,Specifications of IBS Plastic Portable Laptop Table (Finish Color - Beige) In The Box 1 Table Top, L Shaped Legs, Cupholder General Brand IBS Foldable Yes Delivery Condition DIY(Do-It-Yourself) Style Contemporary & Modern Wheels Included No Suitable For Study & Home Office Adjustable Height Yes Model Number TMTC405 Compatible Laptop Size 35 mm Mouse Tray No Bush Included No Care Instructions clean with soft cloth Finish Type Matte Dimensions Weight 0.1 kg Height 650 mm Width 520 mm Depth 50 mm Warranty Covered in Warranty NA Warranty Summary NA Service Type NA Not Covered in Warranty No Warranty available Disclaimer - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through...View More - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through the entrance(s) and door(s) of the premises - Please expect an unevenness of up to 5 mm in the product due to differences in surfaces and floor levels - Flipkart, or the Seller delivering the product, will not take up any type of civil work, such as drilling holes in the wall to mount the product. The product will only be assembled in case carpentry assembly is required - In case the product appears to lack shine, wiping the surface with a cloth will help clear the surface of dust particles Material & Color Primary Material Plastic Primary Color Beige Secondary Material Plastic Secondary Material Subtype PP Finish Color Beige Primary Material Subtype PP Additional Features Accessories Included Cup holder Origin of Manufacture Imported",Beige,U,E,16.97815534,30.3276699
